Timestamp,type,data,Column 1
2/2/2026 17:22:23,delivery,Tommy Anderson::south_rockford_drive::100::787::421.5,
2/2/2026 17:25:08,call,5555055688::true::45,
2/2/2026 17:33:08,delivery,Leny Djamsheed::alhambra_drive::100::781::418.2,
2/2/2026 17:37:32,delivery,Tommy Anderson::alhambra_drive::100::775::415.2,
2/2/2026 17:51:04,delivery,Leny Djamsheed::south_rockford_drive::100::785::420.3,
2/2/2026 18:03:10,delivery,Tommy Anderson::south_rockford_drive::100::779::417.3,
2/2/2026 18:05:08,delivery,Leny Djamsheed::route_68_4::100::776::415.5,
2/2/2026 18:09:21,duty,Kei Lenz::false,
2/2/2026 18:23:23,delivery,Leny Djamsheed::panorama_drive::100::781::418.2,
2/2/2026 18:37:15,delivery,Tommy Anderson::alta_street::100::782::419.1,
2/2/2026 18:39:50,delivery,Leny Djamsheed::alta_street::100::777::416.1,
2/2/2026 18:39:54,garage,Tommy Anderson::NALV6525::true,
2/2/2026 18:39:56,garage,Tommy Anderson::YZWI5180::true,
2/2/2026 18:40:34,duty,Tommy Anderson::false,
2/2/2026 18:43:21,duty,Leny Djamsheed::false,
2/2/2026 18:46:01,duty,Leny Djamsheed::true,
2/2/2026 19:28:59,duty,Leny Djamsheed::false,
2/2/2026 19:29:01,duty,Leny Djamsheed::true,
2/2/2026 19:29:12,garage,Leny Djamsheed::PABQ1941::false,
2/2/2026 19:29:55,garage,Leny Djamsheed::DOXC8286::false,
2/2/2026 19:44:02,delivery,Leny Djamsheed::lindsay_circus::100::785::420.3,
2/2/2026 19:53:31,duty,Melyna  Darillo::true,
2/2/2026 19:57:13,delivery,Leny Djamsheed::palomino_freeway::100::682::365.1,
2/2/2026 20:05:59,duty,Tommy Anderson::true,
2/2/2026 20:06:11,garage,Tommy Anderson::YZWI5180::false,
2/2/2026 20:06:45,garage,Tommy Anderson::NALV6525::false,
2/2/2026 20:14:23,delivery,Leny Djamsheed::south_rockford_drive::100::788::422.1,
2/2/2026 20:17:19,garage,Leny Djamsheed::DOXC8286::true,
2/2/2026 20:17:20,garage,Leny Djamsheed::PABQ1941::true,
2/2/2026 20:17:29,duty,Leny Djamsheed::false,
2/2/2026 20:21:33,delivery,Tommy Anderson::south_rockford_drive::100::782::419.1,
2/2/2026 20:38:04,delivery,Tommy Anderson::strawberry_avenue::100::780::417.6,
2/2/2026 20:43:04,call,5557474203::true::50,
2/2/2026 20:52:08,duty,Dante Alvaros::true,
2/2/2026 20:53:28,delivery,Tommy Anderson::clinton_avenue::100::786::420.9,
2/2/2026 21:01:22,call,5557474203::true::49,
2/2/2026 21:08:13,delivery,Tommy Anderson::route_68_3::100::784::420.0,
2/2/2026 21:22:36,duty,Denis Debuche::true,
2/2/2026 21:25:32,delivery,Tommy Anderson::route_68::100::786::420.9,
2/2/2026 21:31:22,duty,Melyna  Darillo::false,
2/2/2026 21:33:09,duty,Denis Debuche::false,
2/2/2026 21:35:29,duty,Kei Lenz::true,
2/2/2026 21:36:32,duty,Denis Debuche::true,
2/2/2026 21:44:52,delivery,Tommy Anderson::lindsay_circus::100::788::422.1,
2/2/2026 22:01:32,delivery,Tommy Anderson::del_perro_freeway::100::790::423.3,
2/2/2026 22:18:20,delivery,Tommy Anderson::great_ocean_highway::100::790::423.3,
2/2/2026 22:38:28,delivery,Tommy Anderson::strawberry_avenue::100::792::424.5,
2/2/2026 22:53:31,delivery,Tommy Anderson::clinton_avenue::100::795::425.7,
2/2/2026 22:54:36,duty,Tommy Anderson::false,
2/2/2026 22:57:29,duty,Tommy Anderson::true,
2/2/2026 23:09:49,duty,Kei Lenz::false,
2/2/2026 23:10:18,call,5551661426::true::54,
2/2/2026 23:12:12,delivery,Tommy Anderson::strawberry_avenue::100::796::426.6,
2/2/2026 23:26:21,delivery,Tommy Anderson::alhambra_drive::100::791::423.6,
2/2/2026 23:37:39,duty,Denis Debuche::false,
2/2/2026 23:46:02,delivery,Tommy Anderson::great_ocean_highway::100::796::426.6,
2/2/2026 23:47:14,duty,Dante Alvaros::false,
2/2/2026 23:51:02,duty,Dante Alvaros::true,
2/2/2026 23:52:40,garage,Tommy Anderson::NALV6525::true,
2/2/2026 23:52:41,garage,Tommy Anderson::YZWI5180::true,
2/2/2026 23:52:51,duty,Tommy Anderson::false,
2/2/2026 23:56:04,call,5556866006::false::17,
2/2/2026 23:57:08,call,5556866006::false::20,
2/3/2026 0:14:58,call,5556866006::false::16,
2/3/2026 0:22:20,duty,Dante Alvaros::false,
2/3/2026 2:09:55,duty,Scott McCley::true,
2/3/2026 2:11:06,call,5555004801::true::39,
2/3/2026 2:28:17,garage,Scott McCley::KBIP9311::true,
2/3/2026 2:28:18,garage,Scott McCley::ZFPK0518::true,
2/3/2026 2:30:44,garage,Scott McCley::TWPP1953::false,
2/3/2026 2:31:15,garage,Scott McCley::CNBJ1966::false,
2/3/2026 2:49:48,delivery,Scott McCley::strawberry_avenue::100::808::432.6,
2/3/2026 3:04:40,delivery,Scott McCley::strawberry_avenue::100::802::429.6,
2/3/2026 3:19:12,delivery,Scott McCley::strawberry_avenue::100::796::426.6,
2/3/2026 3:40:16,delivery,Scott McCley::del_perro_freeway::100::811::434.4,
2/3/2026 3:59:26,delivery,Scott McCley::del_perro_freeway::100::805::431.4,
2/3/2026 4:16:55,delivery,Scott McCley::del_perro_freeway::100::800::428.4,
2/3/2026 4:33:50,delivery,Scott McCley::lindsay_circus::100::799::428.1,
2/3/2026 4:37:03,garage,Scott McCley::CNBJ1966::true,
2/3/2026 4:37:05,garage,Scott McCley::TWPP1953::true,
2/3/2026 4:37:20,duty,Scott McCley::false,
2/3/2026 8:41:27,duty,Leny Djamsheed::true,
2/3/2026 8:41:53,garage,Leny Djamsheed::ZFPK0518::false,
2/3/2026 8:42:14,garage,Leny Djamsheed::KBIP9311::false,
2/3/2026 8:42:47,garage,Leny Djamsheed::KBIP9311::true,
2/3/2026 8:42:49,garage,Leny Djamsheed::ZFPK0518::true,
2/3/2026 8:43:02,garage,Leny Djamsheed::ZFPK0518::false,
2/3/2026 8:43:31,garage,Leny Djamsheed::KBIP9311::false,
2/3/2026 8:57:32,delivery,Leny Djamsheed::clinton_avenue::100::799::428.1,
2/3/2026 9:10:52,delivery,Leny Djamsheed::alhambra_drive::100::799::428.1,
2/3/2026 9:26:43,delivery,Leny Djamsheed::palomino_freeway::100::698::374.1,
2/3/2026 9:42:06,delivery,Leny Djamsheed::clinton_avenue::100::794::425.1,
2/3/2026 9:52:40,garage,Leny Djamsheed::DOXC8286::false,
2/3/2026 9:56:34,duty,Leny Djamsheed::false,
2/3/2026 9:56:36,duty,Leny Djamsheed::true,
2/3/2026 9:57:52,duty,Andre Santos::true,
2/3/2026 9:57:58,garage,Andre Santos::YEHO8334::false,
2/3/2026 9:58:27,garage,Andre Santos::KELR6256::false,
2/3/2026 10:05:36,delivery,Leny Djamsheed::palomino_freeway::100::696::372.6,
2/3/2026 10:08:32,garage,Leny Djamsheed::DOXC8286::true,
2/3/2026 10:08:34,garage,Leny Djamsheed::ZFPK0518::true,
2/3/2026 10:08:42,duty,Leny Djamsheed::false,
2/3/2026 10:08:44,duty,Leny Djamsheed::true,
2/3/2026 10:09:03,garage,Leny Djamsheed::ZFPK0518::false,
2/3/2026 10:09:34,garage,Leny Djamsheed::DOXC8286::false,
2/3/2026 10:11:56,delivery,Andre Santos::strawberry_avenue::100::791::423.6,
2/3/2026 10:24:43,delivery,Leny Djamsheed::lindsay_circus::100::794::425.1,
2/3/2026 10:25:24,delivery,Andre Santos::palomino_freeway::100::693::371.4,
2/3/2026 10:37:21,delivery,Andre Santos::palomino_freeway::100::688::368.4,
2/3/2026 10:40:39,delivery,Leny Djamsheed::del_perro_freeway::100::794::425.4,
2/3/2026 10:51:55,delivery,Andre Santos::palomino_freeway::100::682::365.4,
2/3/2026 10:55:02,delivery,Leny Djamsheed::alhambra_drive::100::794::425.1,
2/3/2026 11:07:54,delivery,Andre Santos::palomino_freeway::100::681::364.8,
2/3/2026 11:12:15,delivery,Leny Djamsheed::clinton_avenue::100::788::422.1,
2/3/2026 11:20:20,delivery,Andre Santos::palomino_freeway::100::675::361.8,
2/3/2026 11:23:57,garage,Andre Santos::KELR6256::true,
2/3/2026 11:23:59,garage,Andre Santos::YEHO8334::true,
2/3/2026 11:24:40,delivery,Leny Djamsheed::palomino_freeway::100::670::358.8,
2/3/2026 11:24:55,garage,Andre Santos::GZSX3023::false,
2/3/2026 11:25:23,call,5559486205::true::67,
2/3/2026 11:34:30,duty,Andre Santos::false,
2/3/2026 11:40:23,delivery,Leny Djamsheed::strawberry_avenue::100::785::420.6,
2/3/2026 11:54:35,delivery,Leny Djamsheed::alta_street::100::786::421.2,
2/3/2026 11:57:29,call,5559486205::true::64,
2/3/2026 12:12:26,delivery,Leny Djamsheed::lindsay_circus::100::788::422.1,
2/3/2026 12:17:37,duty,Leny Djamsheed::false,
2/3/2026 13:58:12,duty,Tommy Anderson::true,
2/3/2026 13:58:36,garage,Tommy Anderson::YZWI5180::false,
2/3/2026 13:59:09,garage,Tommy Anderson::CNBJ1966::false,
2/3/2026 14:13:36,duty,Scott McCley::true,
2/3/2026 14:15:33,delivery,Tommy Anderson::great_ocean_highway::100::805::431.1,
2/3/2026 14:21:46,duty,Leny Djamsheed::true,
2/3/2026 14:21:59,garage,Leny Djamsheed::PABQ1941::false,
2/3/2026 14:22:29,garage,Leny Djamsheed::KELR6256::false,
2/3/2026 14:34:59,delivery,Tommy Anderson::alhambra_drive::100::796::426.3,
2/3/2026 14:35:31,delivery,Leny Djamsheed::alhambra_drive::100::790::423.3,
2/3/2026 14:42:07,garage,Scott McCley::DOXC8286::true,
2/3/2026 14:42:09,garage,Scott McCley::GZSX3023::true,
2/3/2026 14:52:42,duty,Andre Santos::true,
2/3/2026 14:52:51,garage,Andre Santos::ETTP8547::false,
2/3/2026 14:53:17,delivery,Leny Djamsheed::clinton_avenue::100::786::420.9,
2/3/2026 14:53:19,garage,Andre Santos::ETTP8547::true,
2/3/2026 14:53:33,garage,Andre Santos::DNTM3204::false,
2/3/2026 14:53:39,garage,Andre Santos::DNTM3204::true,
2/3/2026 14:53:51,garage,Andre Santos::ZESN7486::false,
2/3/2026 14:54:21,garage,Andre Santos::DOXC8286::false,
2/3/2026 15:02:44,delivery,Tommy Anderson::great_ocean_highway::100::799::428.1,
2/3/2026 15:05:56,delivery,Andre Santos::palomino_freeway::100::668::357.6,
2/3/2026 15:07:26,delivery,Scott McCley::paleto_boulevard::100::801::429.0,
2/3/2026 15:07:47,delivery,Leny Djamsheed::strawberry_avenue::100::790::423.0,
2/3/2026 15:18:11,delivery,Andre Santos::palomino_freeway::100::662::354.6,
2/3/2026 15:28:33,delivery,Scott McCley::route_68::100::791::423.6,
2/3/2026 15:31:31,delivery,Andre Santos::palomino_freeway::100::659::352.8,
2/3/2026 15:36:19,delivery,Leny Djamsheed::south_rockford_drive::100::786::420.9,
2/3/2026 15:41:54,delivery,Tommy Anderson::great_ocean_highway::100::794::425.1,
2/3/2026 15:43:53,delivery,Andre Santos::palomino_freeway::100::653::349.8,
2/3/2026 15:48:19,delivery,Scott McCley::paleto_boulevard::100::795::426.0,
2/3/2026 15:51:30,delivery,Leny Djamsheed::strawberry_avenue::100::784::420.0,
2/3/2026 16:02:05,delivery,Tommy Anderson::alhambra_drive::100::785::420.3,
2/3/2026 16:02:38,call,5550394170::true::36,
2/3/2026 16:05:13,call,5550394170::true::146,
2/3/2026 16:09:35,delivery,Leny Djamsheed::del_perro_freeway::100::788::422.4,
2/3/2026 16:11:28,delivery,Scott McCley::paleto_boulevard::100::790::423.0,
2/3/2026 16:20:28,delivery,Tommy Anderson::great_ocean_highway::100::788::422.1,
2/3/2026 16:21:25,duty,Andre Santos::false,
2/3/2026 16:22:55,duty,Andre Santos::true,
2/3/2026 16:25:40,delivery,Leny Djamsheed::clinton_avenue::100::783::419.4,
2/3/2026 16:32:40,duty,Andre Santos::false,
2/3/2026 16:39:08,delivery,Leny Djamsheed::palomino_freeway::100::651::348.6,
2/3/2026 16:41:35,delivery,Tommy Anderson::palomino_freeway::100::648::347.4,
2/3/2026 16:42:22,delivery,Scott McCley::route_68::100::785::420.6,
2/3/2026 16:47:17,garage,Scott McCley::KBIP9311::true,
2/3/2026 16:47:18,garage,Scott McCley::ZFPK0518::true,
2/3/2026 16:52:33,duty,Scott McCley::false,
2/3/2026 16:54:44,delivery,Leny Djamsheed::strawberry_avenue::100::781::418.5,
2/3/2026 16:56:32,garage,Leny Djamsheed::KELR6256::true,
2/3/2026 16:56:33,garage,Leny Djamsheed::PABQ1941::true,
2/3/2026 16:56:41,duty,Leny Djamsheed::false,
2/3/2026 16:59:22,duty,Tommy Anderson::false,
2/3/2026 17:08:43,duty,Scott McCley::true,
2/3/2026 17:09:06,duty,Tommy Anderson::true,
2/3/2026 17:09:16,garage,Scott McCley::YZWI5180::true,
2/3/2026 17:09:26,garage,Tommy Anderson::YZWI5180::false,
2/3/2026 17:25:51,delivery,Scott McCley::alhambra_drive::100::792::424.2,
2/3/2026 17:26:02,call,5552622173::true::31,
2/3/2026 17:29:36,delivery,Tommy Anderson::panorama_drive::100::784::420.0,
2/3/2026 17:43:17,duty,Gustave  Debuche ::true,
2/3/2026 17:43:26,garage,Gustave  Debuche ::YEHO8334::false,
2/3/2026 17:43:56,garage,Gustave  Debuche ::EHGB9529::false,
2/3/2026 17:44:32,duty,Leny Djamsheed::true,
2/3/2026 17:44:39,garage,Leny Djamsheed::ZFPK0518::false,
2/3/2026 17:45:08,garage,Leny Djamsheed::KBIP9311::false,
2/3/2026 17:46:16,delivery,Scott McCley::alhambra_drive::100::786::421.2,
2/3/2026 17:47:32,delivery,Tommy Anderson::senora_freeway_2::100::781::418.2,
2/3/2026 18:02:32,delivery,Leny Djamsheed::alta_street::100::788::422.4,
2/3/2026 18:06:25,delivery,Gustave  Debuche ::paleto_boulevard::100::784::420.0,
2/3/2026 18:07:34,delivery,Tommy Anderson::alta_street::100::783::419.4,
2/3/2026 18:07:34,delivery,Scott McCley::del_perro_freeway::100::786::420.9,
2/3/2026 18:16:26,delivery,Leny Djamsheed::palomino_freeway::100::647::346.8,
2/3/2026 18:22:22,delivery,Tommy Anderson::alhambra_drive::100::785::420.3,
2/3/2026 18:26:58,garage,Tommy Anderson::CNBJ1966::true,
2/3/2026 18:27:00,garage,Tommy Anderson::YZWI5180::true,
2/3/2026 18:27:10,duty,Tommy Anderson::false,
2/3/2026 18:30:25,delivery,Scott McCley::del_perro_freeway::100::780::417.9,
2/3/2026 18:30:53,delivery,Gustave  Debuche ::alhambra_drive::100::779::417.3,
2/3/2026 18:32:11,delivery,Leny Djamsheed::lindsay_circus::100::789::422.7,
2/3/2026 18:35:07,call,5552622173::true::40,
2/3/2026 18:47:26,delivery,Leny Djamsheed::calais_avenue::100::781::418.2,
2/3/2026 18:49:22,delivery,Scott McCley::south_rockford_drive::100::788::422.4,
2/3/2026 18:50:19,delivery,Gustave  Debuche ::del_perro_freeway::100::774::414.9,
2/3/2026 18:55:39,duty,Dante Alvaros::true,
2/3/2026 18:55:50,garage,Dante Alvaros::YZWI5180::false,
2/3/2026 18:56:20,garage,Dante Alvaros::ILZC0682::false,
2/3/2026 19:02:47,delivery,Leny Djamsheed::clinton_avenue::100::781::418.5,
2/3/2026 19:03:25,duty,Dante Alvaros::false,
2/3/2026 19:05:55,duty,Dante Alvaros::true,
2/3/2026 19:07:25,garage,Dante Alvaros::ILZC0682::true,
2/3/2026 19:08:00,garage,Dante Alvaros::KELR6256::false,
2/3/2026 19:08:37,delivery,Scott McCley::strawberry_avenue::100::786::420.9,
2/3/2026 19:08:57,delivery,Gustave  Debuche ::palomino_freeway::100::650::348.0,
2/3/2026 19:12:20,garage,Scott McCley::DOXC8286::true,
2/3/2026 19:12:21,garage,Scott McCley::ZESN7486::true,
2/3/2026 19:17:10,delivery,Leny Djamsheed::strawberry_avenue::100::780::417.9,
2/3/2026 19:23:14,delivery,Dante Alvaros::senora_way::100::673::360.3,
2/3/2026 19:24:21,delivery,Gustave  Debuche ::alhambra_drive::100::773::414.3,
2/3/2026 19:26:37,garage,Dante Alvaros::KELR6256::true,
2/3/2026 19:26:39,garage,Dante Alvaros::YZWI5180::true,
2/3/2026 19:26:56,duty,Dante Alvaros::false,
2/3/2026 19:29:34,duty,Scott McCley::false,
2/3/2026 19:30:06,delivery,Leny Djamsheed::palomino_freeway::100::649::347.7,
2/3/2026 19:38:25,garage,Gustave  Debuche ::EHGB9529::true,
2/3/2026 19:38:28,garage,Gustave  Debuche ::YEHO8334::true,
2/3/2026 19:38:32,duty,Gustave  Debuche ::false,
2/3/2026 19:46:00,delivery,Leny Djamsheed::clinton_avenue::100::785::420.6,
2/3/2026 19:48:00,garage,Leny Djamsheed::KBIP9311::true,
2/3/2026 19:48:01,garage,Leny Djamsheed::ZFPK0518::true,
2/3/2026 19:48:09,duty,Leny Djamsheed::false,
2/3/2026 19:56:41,duty,Melyna  Darillo::true,
2/3/2026 20:01:06,duty,Dante Alvaros::true,
2/3/2026 20:01:16,garage,Dante Alvaros::YZWI5180::false,
2/3/2026 20:01:25,duty,Tommy Anderson::true,
2/3/2026 20:01:50,garage,Dante Alvaros::EHGB9529::false,
2/3/2026 20:07:02,duty,Andre Santos::true,
2/3/2026 20:07:07,garage,Andre Santos::ZESN7486::false,
2/3/2026 20:07:37,garage,Andre Santos::KBIP9311::false,
2/3/2026 20:14:17,delivery,Dante Alvaros::route_68_4::31::245::131.4,
2/3/2026 20:16:02,garage,Tommy Anderson::PABQ1941::false,
2/3/2026 20:16:35,garage,Tommy Anderson::CNBJ1966::false,
2/3/2026 20:16:42,call,5557168481::true::92,
2/3/2026 20:19:44,call,5557168481::true::16,
2/3/2026 20:21:28,delivery,Andre Santos::davis_avenue::100::783::419.7,
2/3/2026 20:31:23,delivery,Tommy Anderson::lindsay_circus::100::791::423.6,
2/3/2026 20:35:32,delivery,Andre Santos::route_68_4::100::786::420.9,
2/3/2026 20:43:06,delivery,Dante Alvaros::senora_freeway::100::781::418.2,
2/3/2026 20:48:35,delivery,Tommy Anderson::great_ocean_highway::100::791::423.6,
2/3/2026 20:53:00,delivery,Andre Santos::calais_avenue::100::780::417.6,
2/3/2026 20:57:07,duty,Franklin Deshawn::true,
2/3/2026 20:57:12,duty,Victor McKenna::true,
2/3/2026 20:57:18,duty,Tyrone Deshawn::true,
2/3/2026 20:58:56,delivery,Dante Alvaros::senora_freeway::100::775::415.2,
2/3/2026 21:05:17,delivery,Andre Santos::palomino_freeway::100::651::348.6,
2/3/2026 21:07:14,garage,Andre Santos::KBIP9311::true,
2/3/2026 21:07:16,garage,Andre Santos::ZESN7486::true,
2/3/2026 21:07:58,duty,Andre Santos::false,
2/3/2026 21:08:46,delivery,Tommy Anderson::clinton_avenue::100::787::421.8,
2/3/2026 21:15:23,duty,Melyna  Darillo::false,
2/3/2026 21:16:19,garage,Victor McKenna::ZFPK0518::false,
2/3/2026 21:16:57,garage,Victor McKenna::KBIP9311::false,
2/3/2026 21:17:08,garage,Victor McKenna::ZFPK0518::true,
2/3/2026 21:17:41,delivery,Dante Alvaros::route_68_3::100::789::422.7,
2/3/2026 21:17:53,garage,Victor McKenna::TWPP1953::false,
2/3/2026 21:18:27,garage,Victor McKenna::KELR6256::false,
2/3/2026 21:23:32,duty,Melyna  Darillo::true,
2/3/2026 21:25:47,delivery,Tommy Anderson::south_rockford_drive::100::791::423.9,
2/3/2026 21:32:02,call,5558906819::true::49,
2/3/2026 21:35:07,delivery,Victor McKenna::panorama_drive::100::779::417.3,
2/3/2026 21:37:15,duty,Franklin Deshawn::false,
2/3/2026 21:37:53,delivery,Dante Alvaros::route_68_3::100::783::419.7,
2/3/2026 21:39:45,duty,Odell White::true,
2/3/2026 21:40:05,duty,Franklin Deshawn::true,
2/3/2026 21:41:50,garage,Victor McKenna::TWPP1953::true,
2/3/2026 21:42:16,garage,Victor McKenna::ZESN7486::false,
2/3/2026 21:43:06,garage,Dante Alvaros::EHGB9529::true,
2/3/2026 21:43:08,garage,Dante Alvaros::YZWI5180::true,
2/3/2026 21:44:37,delivery,Tommy Anderson::lindsay_circus::100::790::423.0,
2/3/2026 21:45:11,garage,Dante Alvaros::KELR6256::true,
2/3/2026 21:45:13,garage,Dante Alvaros::ZESN7486::true,
2/3/2026 21:45:29,duty,Dante Alvaros::false,
2/3/2026 21:45:30,duty,Victor McKenna::false,
2/3/2026 21:48:49,duty,Victor McKenna::true,
2/3/2026 21:48:57,garage,Victor McKenna::YEHO8334::false,
2/3/2026 21:49:37,garage,Victor McKenna::KELR6256::false,
2/3/2026 21:49:49,garage,Victor McKenna::KELR6256::true,
2/3/2026 21:50:24,garage,Victor McKenna::KELR6256::false,
2/3/2026 21:57:13,duty,Francesco Maranzano::true,
2/3/2026 21:59:05,duty,Odell White::false,
2/3/2026 22:00:35,delivery,Tommy Anderson::strawberry_avenue::100::792::424.5,
2/3/2026 22:01:21,duty,Odell White::true,
2/3/2026 22:03:43,delivery,Victor McKenna::panorama_drive::100::773::414.3,
2/3/2026 22:05:54,duty,Melyna  Darillo::false,
2/3/2026 22:17:21,delivery,Tommy Anderson::clinton_avenue::100::785::420.6,
2/3/2026 22:24:25,delivery,Victor McKenna::senora_freeway::100::769::412.2,
2/3/2026 22:31:52,garage,Victor McKenna::KELR6256::true,
2/3/2026 22:31:54,garage,Victor McKenna::YEHO8334::true,
2/3/2026 22:32:02,duty,Victor McKenna::false,
2/3/2026 22:33:32,delivery,Tommy Anderson::south_rockford_drive::100::792::424.2,
2/3/2026 22:34:48,call,5553489647::true::75,
2/3/2026 22:37:54,garage,Tommy Anderson::CNBJ1966::true,
2/3/2026 22:37:55,garage,Tommy Anderson::PABQ1941::true,
2/3/2026 22:38:08,duty,Tommy Anderson::false,
2/3/2026 22:44:11,garage,Tyrone Deshawn::GZSX3023::false,
2/3/2026 22:45:03,garage,Tyrone Deshawn::NCZE6617::false,
2/3/2026 22:46:19,duty,Odell White::false,
2/3/2026 23:09:43,delivery,Tyrone Deshawn::alhambra_drive::100::785::420.3,
2/3/2026 23:16:36,garage,Tyrone Deshawn::NCZE6617::true,
2/3/2026 23:16:39,garage,Tyrone Deshawn::GZSX3023::true,
2/3/2026 23:17:27,duty,Tyrone Deshawn::false,
2/3/2026 23:19:58,duty,Tyrone Deshawn::true,
2/3/2026 23:35:45,duty,Franklin Deshawn::false,
2/3/2026 23:39:28,duty,Franklin Deshawn::true,
2/3/2026 23:46:19,duty,Denis Debuche::true,
2/3/2026 23:46:43,garage,Denis Debuche::ZFPK0518::false,
2/3/2026 23:48:08,garage,Denis Debuche::GIHB2750::false,
2/3/2026 23:51:58,garage,Francesco Maranzano::GZSX3023::false,
2/3/2026 23:52:40,garage,Francesco Maranzano::KELR6256::false,
2/3/2026 23:52:57,garage,Francesco Maranzano::GZSX3023::true,
2/3/2026 23:53:25,garage,Francesco Maranzano::PABQ1941::false,
2/3/2026 23:53:39,garage,Francesco Maranzano::PABQ1941::true,
2/3/2026 23:55:14,garage,Francesco Maranzano::ILZC0682::false,
2/4/2026 0:08:53,delivery,Denis Debuche::palomino_freeway::100::652::349.5,
2/4/2026 0:12:11,garage,Denis Debuche::GIHB2750::true,
2/4/2026 0:12:13,garage,Denis Debuche::ZFPK0518::true,
2/4/2026 0:12:23,duty,Denis Debuche::false,
2/4/2026 0:14:39,delivery,Francesco Maranzano::popular_street::100::786::421.2,
2/4/2026 0:14:45,duty,Denis Debuche::true,
2/4/2026 0:19:53,duty,Denis Debuche::false,
2/4/2026 0:23:33,call,5554935792::false::20,
2/4/2026 0:23:52,duty,Francesco Maranzano::false,
2/4/2026 0:24:27,call,5554935792::true::50,
2/4/2026 0:27:05,duty,Francesco Maranzano::true,
2/4/2026 0:49:05,call,5558906819::true::34,
2/4/2026 0:54:27,garage,Francesco Maranzano::PABQ1941::true,
2/4/2026 0:57:29,duty,Francesco Maranzano::false,
2/4/2026 1:25:23,garage,Tyrone Deshawn::DNTM3204::false,
2/4/2026 1:25:32,garage,Tyrone Deshawn::DNTM3204::true,
2/4/2026 1:25:38,garage,Franklin Deshawn::PABQ1941::false,
2/4/2026 1:25:44,garage,Franklin Deshawn::PABQ1941::true,
2/4/2026 1:25:49,garage,Tyrone Deshawn::GZSX3023::false,
2/4/2026 1:26:27,garage,Tyrone Deshawn::NRPB9125::false,
2/4/2026 1:26:50,garage,Franklin Deshawn::YZWI5180::false,
2/4/2026 1:28:15,garage,Franklin Deshawn::EHGB9529::false,
2/4/2026 1:28:21,garage,Franklin Deshawn::EHGB9529::true,
2/4/2026 1:28:53,garage,Franklin Deshawn::NALV6525::false,
2/4/2026 1:43:52,delivery,Tyrone Deshawn::alhambra_drive::100::793::424.8,
2/4/2026 1:44:15,delivery,Franklin Deshawn::alhambra_drive::100::787::421.8,
2/4/2026 2:12:40,delivery,Franklin Deshawn::south_rockford_drive::100::807::432.3,
2/4/2026 2:12:42,delivery,Tyrone Deshawn::south_rockford_drive::100::801::429.3,
2/4/2026 2:15:55,garage,Tyrone Deshawn::NRPB9125::true,
2/4/2026 2:15:58,garage,Tyrone Deshawn::GZSX3023::true,
2/4/2026 2:16:04,garage,Franklin Deshawn::NALV6525::true,
2/4/2026 2:16:06,garage,Franklin Deshawn::YZWI5180::true,
2/4/2026 2:16:23,garage,Franklin Deshawn::ZFPK0518::false,
2/4/2026 2:17:00,garage,Franklin Deshawn::DOXC8286::false,
2/4/2026 2:32:10,delivery,Franklin Deshawn::great_ocean_highway::100::809::433.2,
2/4/2026 2:53:31,delivery,Franklin Deshawn::great_ocean_highway::100::803::430.2,
2/4/2026 3:02:06,duty,Scott McCley::true,
2/4/2026 3:21:01,delivery,Franklin Deshawn::south_rockford_drive::100::796::426.3,
2/4/2026 3:23:56,garage,Scott McCley::TWPP1953::false,
2/4/2026 3:27:40,garage,Scott McCley::ILZC0682::true,
2/4/2026 3:31:45,garage,Scott McCley::KELR6256::true,
2/4/2026 3:34:20,garage,Scott McCley::CNBJ1966::false,
2/4/2026 3:43:49,delivery,Franklin Deshawn::strawberry_avenue::100::795::426.0,
2/4/2026 3:52:08,delivery,Scott McCley::great_ocean_highway::100::802::429.9,
2/4/2026 3:59:29,delivery,Franklin Deshawn::great_ocean_highway::100::797::426.9,
2/4/2026 4:12:12,delivery,Scott McCley::strawberry_avenue::100::790::423.0,
2/4/2026 4:41:45,duty,Franklin Deshawn::false,
2/4/2026 4:42:24,delivery,Scott McCley::south_rockford_drive::100::795::425.7,
2/4/2026 4:46:26,garage,Scott McCley::CNBJ1966::true,
2/4/2026 4:46:28,garage,Scott McCley::TWPP1953::true,
2/4/2026 4:47:26,duty,Scott McCley::false,
2/4/2026 9:03:03,duty,Tyrone Deshawn::true,
2/4/2026 9:03:15,garage,Tyrone Deshawn::GZSX3023::false,
2/4/2026 9:03:23,garage,Tyrone Deshawn::GZSX3023::true,
2/4/2026 9:03:36,garage,Tyrone Deshawn::ZESN7486::false,
2/4/2026 9:04:08,garage,Tyrone Deshawn::ZESN7486::true,
2/4/2026 9:04:29,garage,Tyrone Deshawn::PABQ1941::false,
2/4/2026 9:06:21,garage,Tyrone Deshawn::ILZC0682::false,
2/4/2026 9:26:01,delivery,Tyrone Deshawn::south_rockford_drive::100::794::425.1,
2/4/2026 9:43:34,delivery,Tyrone Deshawn::alhambra_drive::100::790::423.3,
2/4/2026 10:02:46,delivery,Tyrone Deshawn::panorama_drive::100::772::413.4,
2/4/2026 10:25:02,delivery,Tyrone Deshawn::alta_street::100::787::421.5,
2/4/2026 10:45:30,delivery,Tyrone Deshawn::alhambra_drive::100::785::420.3,
